2025-09-12T06:12:19.608033Z 0 0 0 0
2025-09-12T06:12:19.630146Z 0 0 0 3
2025-09-12T06:12:19.639684Z 1 1 0 3
2025-09-12T06:12:19.653047Z 1 1 0 5
2025-09-12T06:12:19.675448Z 1 0 0 6
2025-09-12T06:12:19.685085Z 3 1 0 6
2025-09-12T06:12:19.697756Z 3 1 0 7
2025-09-12T06:12:19.720382Z 3 0 1 8
2025-09-12T06:12:19.743248Z 3 0 1 10
2025-09-12T06:12:19.752881Z 6 1 0 10
2025-09-12T06:12:19.766323Z 6 1 0 11
2025-09-12T06:12:19.788783Z 6 1 0 11
2025-09-12T06:12:19.811537Z 6 0 1 13
2025-09-12T06:12:19.825460Z 35 8 1 13
2025-09-12T06:12:19.839537Z 35 8 1 40
2025-09-12T06:12:19.856959Z 52 12 1 40
2025-09-12T06:12:19.871163Z 52 11 1 40
2025-09-12T06:12:19.902810Z 52 0 6 40
2025-09-12T06:12:19.932171Z 52 0 6 40
2025-09-12T06:12:19.961144Z 52 0 7 40
2025-09-12T06:12:19.990403Z 52 0 7 40
2025-09-12T06:12:20.020790Z 52 0 7 40
2025-09-12T06:12:20.050504Z 52 0 7 40
2025-09-12T06:12:20.081179Z 52 0 7 40
2025-09-12T06:12:20.111486Z 52 0 7 40
2025-09-12T06:12:20.141428Z 52 0 7 40
2025-09-12T06:12:20.170938Z 52 0 7 40
2025-09-12T06:12:20.200591Z 52 0 7 40
2025-09-12T06:12:20.230668Z 52 0 7 40
2025-09-12T06:12:20.260543Z 52 0 9 40
2025-09-12T06:12:20.291893Z 52 0 9 40
2025-09-12T06:12:20.322612Z 52 0 9 40
2025-09-12T06:12:20.353718Z 52 0 9 40
2025-09-12T06:12:20.384723Z 52 0 9 40
2025-09-12T06:12:20.415832Z 52 0 9 40
2025-09-12T06:12:20.446120Z 52 0 9 40
2025-09-12T06:12:20.462899Z 53 6 6 40
2025-09-12T06:12:20.477609Z 53 6 6 40
2025-09-12T06:12:20.508233Z 53 6 6 40
2025-09-12T06:12:20.525517Z 53 7 5 40
2025-09-12T06:12:20.539557Z 53 7 5 40
2025-09-12T06:12:20.570173Z 53 7 5 40
2025-09-12T06:12:20.600443Z 53 7 5 40
2025-09-12T06:12:20.631084Z 53 7 5 40
2025-09-12T06:12:20.661473Z 53 7 5 40
2025-09-12T06:12:20.691567Z 53 7 5 40
2025-09-12T06:12:20.721731Z 53 7 5 40
2025-09-12T06:12:20.751636Z 53 7 5 40
2025-09-12T06:12:20.781944Z 53 7 5 40
2025-09-12T06:12:20.812508Z 53 7 5 40
2025-09-12T06:12:20.841734Z 53 7 5 40
2025-09-12T06:12:20.871946Z 53 7 5 40
2025-09-12T06:12:20.888749Z 54 7 5 40
2025-09-12T06:12:20.902940Z 54 7 5 40
2025-09-12T06:12:20.933838Z 54 7 5 40
2025-09-12T06:12:20.964113Z 54 7 5 40
2025-09-12T06:12:20.994088Z 54 7 5 40
2025-09-12T06:12:21.024182Z 54 7 5 40
2025-09-12T06:12:21.055203Z 54 7 5 40
2025-09-12T06:12:21.085179Z 54 7 5 40
2025-09-12T06:12:21.115655Z 54 7 5 40
2025-09-12T06:12:21.146251Z 54 7 5 40
2025-09-12T06:12:21.175970Z 54 7 5 40
2025-09-12T06:12:21.206576Z 54 0 6 40
2025-09-12T06:12:21.237424Z 54 0 6 40
2025-09-12T06:12:21.267804Z 54 0 6 40
2025-09-12T06:12:21.297701Z 54 0 6 40
2025-09-12T06:12:21.327534Z 54 0 6 40
2025-09-12T06:12:21.357553Z 54 0 6 40
2025-09-12T06:12:21.387573Z 54 0 6 40
2025-09-12T06:12:21.418743Z 54 0 6 40
2025-09-12T06:12:21.448942Z 54 0 6 40
2025-09-12T06:12:21.478879Z 54 0 6 40
2025-09-12T06:12:21.508953Z 54 0 6 40
2025-09-12T06:12:21.539262Z 54 0 6 40
2025-09-12T06:12:21.569156Z 54 0 6 40
2025-09-12T06:12:21.598509Z 54 0 6 40
2025-09-12T06:12:21.629223Z 54 0 6 40
2025-09-12T06:12:21.659204Z 54 0 6 40
2025-09-12T06:12:21.689524Z 54 0 6 40
2025-09-12T06:12:21.719565Z 54 0 6 40
2025-09-12T06:12:21.750476Z 54 0 6 40
2025-09-12T06:12:21.780446Z 54 0 6 40
2025-09-12T06:12:21.810552Z 54 0 6 40
2025-09-12T06:12:21.840402Z 54 0 6 40
2025-09-12T06:12:21.869769Z 54 0 6 40
2025-09-12T06:12:21.899857Z 54 0 6 40
2025-09-12T06:12:21.929485Z 54 0 6 40
2025-09-12T06:12:21.959825Z 54 0 6 40
2025-09-12T06:12:21.990087Z 54 0 6 40
2025-09-12T06:12:22.020071Z 54 0 6 40
2025-09-12T06:12:22.050087Z 54 0 6 40
2025-09-12T06:12:22.079944Z 54 0 6 40
2025-09-12T06:12:22.110071Z 54 0 6 40
2025-09-12T06:12:22.140033Z 54 0 6 40
2025-09-12T06:12:22.169414Z 54 0 6 40
2025-09-12T06:12:22.199186Z 54 0 6 40
2025-09-12T06:12:22.228543Z 54 0 6 40
2025-09-12T06:12:22.259247Z 54 0 6 40
2025-09-12T06:12:22.289455Z 54 0 6 40
2025-09-12T06:12:22.319474Z 54 0 6 40
2025-09-12T06:12:22.349654Z 54 0 6 40
2025-09-12T06:12:22.379665Z 54 0 6 40
2025-09-12T06:12:22.409796Z 54 0 6 40
2025-09-12T06:12:22.439910Z 54 0 6 40
2025-09-12T06:12:22.469613Z 54 0 6 40
2025-09-12T06:12:22.499688Z 54 0 6 40
2025-09-12T06:12:22.528747Z 54 0 6 40
2025-09-12T06:12:22.559085Z 54 0 6 40
2025-09-12T06:12:22.589110Z 54 0 6 40
2025-09-12T06:12:22.618915Z 54 0 6 40
2025-09-12T06:12:22.648359Z 54 0 6 40
2025-09-12T06:12:22.678368Z 54 0 6 40
2025-09-12T06:12:22.709237Z 54 0 6 40
2025-09-12T06:12:22.738484Z 54 0 6 40
2025-09-12T06:12:22.768442Z 54 0 6 40
2025-09-12T06:12:22.798533Z 54 0 6 40
2025-09-12T06:12:22.828858Z 54 0 6 40
2025-09-12T06:12:22.859433Z 54 0 6 40
2025-09-12T06:12:22.889554Z 54 0 6 40
2025-09-12T06:12:22.919707Z 54 0 6 40
2025-09-12T06:12:22.949450Z 54 0 6 40
2025-09-12T06:12:22.979173Z 54 0 6 40
2025-09-12T06:12:23.010034Z 54 0 6 40
2025-09-12T06:12:23.039970Z 54 0 6 40
2025-09-12T06:12:23.070074Z 54 0 6 40
2025-09-12T06:12:23.099976Z 54 0 6 40
2025-09-12T06:12:23.130200Z 54 0 6 40
2025-09-12T06:12:23.160074Z 54 0 6 40
2025-09-12T06:12:23.190706Z 54 0 6 40
2025-09-12T06:12:23.220504Z 54 0 6 40
2025-09-12T06:12:23.251203Z 54 0 6 40
2025-09-12T06:12:23.281478Z 54 0 9 40
2025-09-12T06:12:23.312249Z 54 0 9 40
2025-09-12T06:12:23.328780Z 54 4 7 40
2025-09-12T06:12:23.342530Z 54 4 7 40
2025-09-12T06:12:23.373634Z 54 4 7 40
2025-09-12T06:12:23.403708Z 54 4 7 40
2025-09-12T06:12:23.433308Z 54 4 7 40
2025-09-12T06:12:23.464720Z 54 4 7 40
2025-09-12T06:12:23.496500Z 54 4 7 40
2025-09-12T06:12:23.528220Z 54 4 7 40
2025-09-12T06:12:23.557493Z 54 4 7 40
2025-09-12T06:12:23.586675Z 54 4 7 40
2025-09-12T06:12:23.615897Z 54 4 7 40
2025-09-12T06:12:23.645564Z 54 4 7 40
2025-09-12T06:12:23.675354Z 54 4 7 40
2025-09-12T06:12:23.705401Z 54 4 7 40
2025-09-12T06:12:23.734815Z 54 4 7 40
2025-09-12T06:12:23.764200Z 54 4 7 40
2025-09-12T06:12:23.793989Z 54 4 7 40
2025-09-12T06:12:23.823367Z 54 4 7 40
2025-09-12T06:12:23.854001Z 54 4 7 40
2025-09-12T06:12:23.884055Z 54 4 7 40
2025-09-12T06:12:23.912817Z 54 4 7 40
2025-09-12T06:12:23.941853Z 54 4 7 40
2025-09-12T06:12:23.971275Z 54 4 7 40
2025-09-12T06:12:24.001110Z 54 4 7 40
2025-09-12T06:12:24.031021Z 54 4 7 40
2025-09-12T06:12:24.061187Z 54 4 7 40
2025-09-12T06:12:24.091504Z 54 4 7 40
2025-09-12T06:12:24.121543Z 54 4 7 40
2025-09-12T06:12:24.152831Z 54 4 7 40
2025-09-12T06:12:24.183001Z 54 4 7 40
2025-09-12T06:12:24.213499Z 54 4 7 40
2025-09-12T06:12:24.243657Z 54 4 7 40
2025-09-12T06:12:24.272804Z 54 4 7 40
2025-09-12T06:12:24.302751Z 54 4 7 40
2025-09-12T06:12:24.332738Z 54 4 7 40
2025-09-12T06:12:24.361975Z 54 4 7 40
2025-09-12T06:12:24.391748Z 54 4 7 40
2025-09-12T06:12:24.421961Z 54 4 7 40
2025-09-12T06:12:24.451195Z 54 4 7 40
2025-09-12T06:12:24.480240Z 54 4 7 40
2025-09-12T06:12:24.509193Z 54 4 7 40
2025-09-12T06:12:24.538932Z 54 4 7 40
2025-09-12T06:12:24.569110Z 54 4 7 40
2025-09-12T06:12:24.599247Z 54 4 7 40
2025-09-12T06:12:24.629298Z 54 4 7 40
2025-09-12T06:12:24.661300Z 54 4 7 40
2025-09-12T06:12:24.691138Z 54 4 7 40
2025-09-12T06:12:24.720755Z 54 4 7 40
2025-09-12T06:12:24.751152Z 54 4 7 40
2025-09-12T06:12:24.781424Z 54 4 7 40
2025-09-12T06:12:24.811334Z 54 4 7 40
2025-09-12T06:12:24.840927Z 54 4 7 40
2025-09-12T06:12:24.871417Z 54 4 7 40
2025-09-12T06:12:24.900612Z 54 4 7 40
2025-09-12T06:12:24.929413Z 54 4 7 40
2025-09-12T06:12:24.959857Z 54 4 7 40
2025-09-12T06:12:24.991035Z 54 4 7 40
2025-09-12T06:12:25.022503Z 54 4 7 40
2025-09-12T06:12:25.052384Z 54 4 7 40
2025-09-12T06:12:25.082058Z 54 4 7 40
2025-09-12T06:12:25.112610Z 54 4 7 40
2025-09-12T06:12:25.143078Z 54 4 7 40
2025-09-12T06:12:25.174353Z 54 4 7 40
2025-09-12T06:12:25.205228Z 54 4 7 40
2025-09-12T06:12:25.234533Z 54 4 7 40
2025-09-12T06:12:25.264273Z 54 4 7 40
2025-09-12T06:12:25.294477Z 54 4 7 40
2025-09-12T06:12:25.324537Z 54 4 7 40
2025-09-12T06:12:25.353850Z 54 4 7 40
2025-09-12T06:12:25.383693Z 54 4 7 40
2025-09-12T06:12:25.413683Z 54 4 7 40
2025-09-12T06:12:25.443683Z 54 4 7 40
2025-09-12T06:12:25.472406Z 54 4 7 40
2025-09-12T06:12:25.503664Z 54 4 7 40
2025-09-12T06:12:25.534296Z 54 4 7 40
2025-09-12T06:12:25.564809Z 54 4 7 40
2025-09-12T06:12:25.595125Z 54 4 7 40
2025-09-12T06:12:25.625253Z 54 4 7 40
2025-09-12T06:12:25.655157Z 54 4 7 40
2025-09-12T06:12:25.685336Z 54 4 7 40
2025-09-12T06:12:25.715204Z 54 4 7 40
2025-09-12T06:12:25.746252Z 54 4 7 40
2025-09-12T06:12:25.776442Z 54 4 7 40
2025-09-12T06:12:25.807213Z 54 4 7 40
2025-09-12T06:12:25.837352Z 54 4 7 40
2025-09-12T06:12:25.867560Z 54 4 7 40
2025-09-12T06:12:25.898421Z 54 4 7 40
2025-09-12T06:12:25.928827Z 54 4 7 40
2025-09-12T06:12:25.959605Z 54 4 7 40
2025-09-12T06:12:25.989711Z 54 4 7 40
2025-09-12T06:12:26.020943Z 54 4 7 40
2025-09-12T06:12:26.050818Z 54 4 7 40
2025-09-12T06:12:26.067436Z 54 5 6 40
2025-09-12T06:12:26.081883Z 54 5 6 40
2025-09-12T06:12:26.111979Z 54 5 6 40
2025-09-12T06:12:26.141947Z 54 5 6 40
2025-09-12T06:12:26.172393Z 54 5 6 40
2025-09-12T06:12:26.202906Z 54 5 6 40
2025-09-12T06:12:26.233376Z 54 5 6 40
2025-09-12T06:12:26.264382Z 54 5 6 40
2025-09-12T06:12:26.293774Z 54 5 6 40
2025-09-12T06:12:26.324213Z 54 5 6 40
2025-09-12T06:12:26.353731Z 54 5 6 40
2025-09-12T06:12:26.383534Z 54 5 6 40
2025-09-12T06:12:26.413648Z 54 5 6 40
2025-09-12T06:12:26.444633Z 54 5 6 40
2025-09-12T06:12:26.474807Z 54 5 6 40
2025-09-12T06:12:26.505659Z 54 5 6 40
2025-09-12T06:12:26.536898Z 54 5 6 40
2025-09-12T06:12:26.569621Z 54 5 6 40
2025-09-12T06:12:26.599445Z 54 5 6 40
2025-09-12T06:12:26.630068Z 54 5 6 40
2025-09-12T06:12:26.660203Z 54 5 6 40
2025-09-12T06:12:26.691008Z 54 5 6 40
2025-09-12T06:12:26.721498Z 54 5 6 40
2025-09-12T06:12:26.752156Z 54 5 6 40
2025-09-12T06:12:26.783302Z 54 5 6 40
2025-09-12T06:12:26.813420Z 54 5 6 40
2025-09-12T06:12:26.843345Z 54 5 6 40
2025-09-12T06:12:26.873475Z 54 5 6 40
2025-09-12T06:12:26.904478Z 54 5 6 40
2025-09-12T06:12:26.934751Z 54 5 6 40
2025-09-12T06:12:26.965530Z 54 5 6 40
2025-09-12T06:12:26.995978Z 54 5 6 40
2025-09-12T06:12:27.027522Z 54 5 6 40
